54619276	human
948891169	human
26042984	human
8283682	human
311062620	human
138737516	human
34875946	human
110535179	human
221922759	human
262940385	human
48814927	human
29247540	human
319785911	human
426353995	human
355418225	human
61603529	human
351076863	human
17680365	human
34371118	human
34051652	human
439928778	human
23645988	human
1158306108	human
16016705	human
54322823	human
1647573157	human
18771176	human
229219088	human
853669477	human
90472293	human
351130417	human
26554371	human
21826264	human
2294692417	human
25613591	human
19414861	human
15607337	human
588694711	human
66483027	human
37718165	human
32137995	human
1684237219	human
312195939	human
7618952	human
69436408	human
149013351	human
163489608	human
576348125	human
153559294	human
17468528	human
188105676	human
3146156240	human
17499936	human
427652956	human
859787192448712704	human
172511244	human
870447381006868480	human
349817494	human
101017453	human
48988950	human
2965787734	human
14745059	human
17721177	human
21636761	human
1671848557	human
35727881	human
16397938	human
436079352	human
41116847	human
61915131	human
596377986	human
255304260	human
27337548	human
18444665	human
2159329092	human
284867973	human
221858588	human
2305639040	human
22095916	human
127537612	human
3294572733	human
130945778	human
469357880	human
488717668	human
119440018	human
174145542	human
24767630	human
121631678	human
21187354	human
43652285	human
613088225	human
25284667	human
14816238	human
103073080	human
20550560	human
172788180	human
17028405	human
47423414	human
125215990	human
1686873912	human
1952721812	human
39916070	human
109685703	human
70600365	human
9083222	human
2975496784	human
20771519	human
248491362	human
14573745	human
1079997618	human
1039015705	human
58065825	human
64526215	human
34859699	human
981566796011622401	human
45004823	human
34396691	human
15940833	human
20136892	human
16734909	human
128558424	human
17312175	human
92996555	human
419083835	human
28602948	human
863733457	human
307690179	human
194636292	human
17503591	human
81062326	human
1157734974	human
17464261	human
30887511	human
25217702	human
139847909	human
19360351	human
15729207	human
242836537	human
168502762	human
1007427595	human
76918775	human
18699026	human
223868478	human
31516515	human
299790272	human
342716046	human
17310646	human
177641630	human
21865402	human
21822169	human
41098406	human
240678841	human
68271578	human
180841517	human
278069320	human
1037039454	human
27139045	human
219520823	human
44785664	human
61802282	human
16254381	human
223179929	human
107078762	human
1106501	human
3793960033	human
960706196	human
322132469	human
15146659	human
588587397	human
151117498	human
42432103	human
16534576	human
5780882	human
359997427	human
624936294	human
111220552	human
728020310964895744	human
17793087	human
16264842	human
34828272	human
21322255	human
18202632	human
15685406	human
104340042	human
15019344	human
720265901115711489	human
18958504	human
46034836	human
1561900206	human
309512562	human
15792514	human
2156167098	human
69475887	human
444205853	human
26380564	human
7740622	human
25527618	human
257126765	human
257087249	human
73990210	human
91271818	human
16374713	human
15145111	human
570436252	human
33903787	human
573008688	human
240641671	human
15335123	human
2616215901	human
10089542	human
45143254	human
22416023	human
68219213	human
15566123	human
2357677057	human
139805236	human
33234730	human
24776235	human
835857204	human
10717092	human
21684595	human
47753447	human
15525272	human
18450562	human
255370956	human
19416422	human
3847188633	human
242385901	human
1565041	human
222436278	human
811239440916054016	human
1143081932	human
107560072	human
2581857086	human
109579534	human
8720562	human
34233655	human
16223529	human
87766795	human
93943974	human
5990782	human
251918778	human
19865053	human
37531173	human
20253808	human
58544943	human
22382110	human
6351572	human
292633122	human
15661871	human
17877451	human
20121682	human
24889586	human
114557557	human
258481206	human
144995994	human
66652131	human
471514127	human
16458033	human
26534759	human
595299864	human
21246105	human
384471964	human
16463397	human
29738618	human
759948366	human
14538033	human
55851119	human
25180501	human
17449843	human
48737907	human
974708869	human
167704836	human
190905427	human
15300300	human
207799847	human
14792516	human
4019522178	human
191324405	human
52661430	human
149784821	human
171644812	human
17447246	human
423036151	human
15518537	human
21719375	human
573570993	human
227838448	human
15013405	human
3188558830	human
918169628	human
66933315	human
31464977	human
157793204	human
756123897783808000	human
93654953	human
2856781575	human
52173465	human
454645641	human
62347129	human
4348671	human
586	human
7654892	human
89979225	human
284626595	human
179588796	human
357837002	human
364534328	human
1289327088	human
23200391	human
42946380	human
618674871	human
26744624	human
426796052	human
14137737	human
196168350	human
860340144146141184	human
49586895	human
33916007	human
2153560873	human
2903979971	human
14600977	human
781725127	human
34367582	human
858498920	human
1485304172	human
111556423	human
34764540	human
19879256	human
18862246	human
758179242	human
18532867	human
58038523	human
14173930	human
16668573	human
112447717	human
45919773	human
18813143	human
704881669	human
255710216	human
1483464164	human
96205284	human
45192838	human
423154166	human
24630350	human
24062457	human
197224469	human
128534762	human
76743356	human
22549433	human
24848784	human
270090222	human
742846011932975104	human
259581901	human
21714938	human
1142711	human
17079694	human
344792152	human
112780173	human
16713013	human
1113202375	human
470368043	human
156342363	human
14458643	human
1934388686	human
125152418	human
15589386	human
225099584	human
1948293908	human
14066024	human
1119834276	human
35761681	human
2444454050	human
17793165	human
34400375	human
466721952	human
587579290	human
16299627	human
884578187392544769	human
720680905	human
192824559	human
461177967	human
18713314	human
19160434	human
769662515957501952	human
186655721	human
2243057712	human
22651270	human
3320478908	human
78385842	human
18025035	human
30188594	human
6819732	human
49272248	human
76235237	human
123585060	human
153086554	human
9594052	human
179810978	human
134918286	human
14266598	human
219104648	human
16745361	human
17159397	human
46015498	human
7370332	human
37932056	human
254873869	human
171480365	human
18351153	human
50863281	human
412518234	human
3039781324	human
1286710945	human
544716371	human
821782476515409920	human
36391088	human
531416329	human
781051028	human
117214547	human
18339274	human
14688144	human
140144781	human
221800898	human
147662527	human
1296774144	human
227373977	human
92242395	human
129774151	human
1132012321	human
78492615	human
188668717	human
14326420	human
302971361	human
27827813	human
241137695	human
24647812	human
2216623610	human
206921267	human
26149716	human
22505100	human
35916009	human
77968947	human
1130070541	human
15854702	human
321091935	human
245511321	human
325141447	human
89831415	human
188006317	human
41404784	human
18004009	human
31058145	human
26189696	human
652193	human
21771720	human
1010155094	human
376949684	human
84769987	human
1382791	human
16213403	human
25069385	human
5360012	human
23037867	human
19750789	human
44498699	human
962213876	human
90435637	human
76462131	human
21269694	human
33198720	human
169635024	human
180152984	human
40713876	human
237391563	human
41444712	human
22474812	human
27459374	human
15229557	human
194364678	human
18169582	human
162705721	human
15365401	human
40933275	human
77524749	human
257599952	human
18391051	human
115793956	human
49773236	human
547097112	human
23397958	human
845601138	human
8539242	human
19799261	human
17807970	human
8940342	human
15099295	human
19867571	human
898218643888197632	human
63077245	human
388627030	human
234186830	human
20243744	human
20280088	human
175330919	human
517995029	human
17758878	human
191049947	human
19049066	human
20330929	human
2590835076	human
21918787	human
21122578	human
375721095	human
71546514	human
11783502	human
2053051	human
41643124	human
398786662	human
43194865	human
12133382	human
192248791	human
1004804740105035777	human
283830242	human
114505454	human
705091592	human
163950604	human
129426727	human
27987687	human
107773039	human
16060054	human
14787085	human
14266196	human
12522	human
23497646	human
23318036	human
15975951	human
234857514	human
23530242	human
14677751	human
149099047	human
19123229	human
7857542	human
56746540	human
626533732	human
84816227	human
25141843	human
85485674	human
1639200440	human
240028072	human
3333055535	human
378631423	human
1073676020	human
2187251150	human
43170475	human
20215316	human
15461608	human
18179659	human
368050288	human
4899991	human
138141150	human
235747629	human
2554854913	human
889884434937200640	human
42472602	human
47475039	human
1072728805	human
39578447	human
15816595	human
33051317	human
1797991	human
185684899	human
394417223	human
255706796	human
38184280	human
53082555	human
20284575	human
17623512	human
17465286	human
21890177	human
498459134	human
145082202	human
2962370063	human
83993450	human
19396431	human
299917756	human
7786612	human
210957036	human
20627332	human
11810892	human
24236120	human
38270283	human
257824868	human
22792780	human
450611187	human
33964620	human
236132475	human
27078238	human
239575120	human
11651202	human
2257140654	human
38868694	human
151192336	human
882224900303409153	human
18638557	human
20456357	human
324570399	human
64826699	human
22021524	human
22059385	human
16006592	human
94141566	human
47318291	human
986390774	human
347419000	human
77926504	human
19453983	human
6892002	human
884982996	human
21419070	human
28713695	human
963047082	human
14346303	human
14232465	human
294756257	human
16550142	human
939622147	human
70740986	human
23033882	human
518568504	human
46260557	human
16659947	human
32545745	human
15950025	human
105275111	human
1731454231	human
191477653	human
36420369	human
51858290	human
43280157	human
932214169335627776	human
15358566	human
436100252	human
12403082	human
515822213	human
386135734	human
14221588	human
89553469	human
60693203	human
43214455	human
67415806	human
30051588	human
17760013	human
117341231	human
196540711	human
299156589	human
707059891	human
2724095695	human
880018682	human
17816420	human
48434251	human
24550000	human
226663569	human
3281098886	human
421163127	human
2592634077	human
289963138	human
193732179	human
171403133	human
14408705	human
24907451	human
28725171	human
2823218440	human
385447668	human
17282363	human
19134601	human
101214835	human
26188018	human
258338711	human
30821400	human
19511752	human
661163	human
161315681	human
36359192	human
16191760	human
2968140424	human
396088571	human
218195620	human
192935052	human
60506242	human
15549482	human
61516240	human
23515941	human
292968229	human
46949238	human
111635980	human
141341662	human
253536139	human
54635428	human
56471377	human
1053236226	human
13691782	human
578278321	human
17824099	human
29336407	human
21226678	human
153181367	human
423146699	human
34546946	human
14245253	human
176184325	human
31928507	human
1195054567	human
192589318	human
791243051813462016	human
15950054	human
362746034	human
252858879	human
21736838	human
3004231	human
21704949	human
16563015	human
742739906921963520	human
577060612	human
2544198971	human
900602521	human
208748836	human
957710354	human
422049167	human
1167948968	human
368472546	human
75364211	human
223354589	human
1684234034	human
308526298	human
594175899	human
17214825	human
1683907286	human
92889936	human
361569788	human
1708118976	human
291712805	human
22069471	human
25333609	human
33640905	human
3000261466	human
293786612	human
410113411	human
25088746	human
14722589	human
16012783	human
713104410	human
2797166390	human
3108351	human
1321785925	human
16187851	human
1542238148	human
20078986	human
930336259	human
115569519	human
89584852	human
15794496	human
102625402	human
274233761	human
912759481766957057	human
69416504	human
2551048190	human
30409200	human
346400805	human
21316253	human
34025138	human
14140714	human
17196807	human
56359325	human
22301031	human
30970382	human
25178222	human
41379801	human
222622640	human
18674588	human
15957506	human
4227017272	human
204075017	human
310597303	human
561441123	human
259341329	human
7091082	human
5778272	human
90456908	human
913664130	human
129960904	human
234798573	human
93637779	human
1001296272932864000	human
25649727	human
2830980198	human
143162009	human
12765522	human
17062358	human
15931663	human
3010869025	human
196337898	human
2423845160	human
973005421	human
289516877	human
253142796	human
23818581	human
824157	human
16474698	human
101043870	human
14858160	human
44704537	human
33608041	human
267860607	human
16364632	human
106481695	human
35575567	human
544927764	human
28354217	human
90676132	human
5966412	human
20086363	human
245031486	human
318682832	human
139186916	human
27564314	human
372729333	human
3121925308	human
1498648226	human
305189934	human
206468860	human
36129908	human
1965489247	human
40168326	human
15122826	human
1392282998	human
315331161	human
16012601	human
10726392	human
1471232930	human
36968571	human
33290097	human
855263756	human
612834596	human
14095626	human
154909422	human
37692594	human
19586517	human
19108766	human
15787371	human
19891596	human
19659605	human
80804103	human
37738073	human
17452463	human
54038828	human
35415506	human
130428321	human
57409991	human
92310823	human
168848966	human
107433523	human
15637319	human
14775998	human
17034631	human
147899730	human
18689780	human
17027378	human
15245652	human
14265924	human
16242277	human
2194124415	human
11442512	human
2380961067	human
25446267	human
24598070	human
246300125	human
15575800	human
623040697	human
80890381	human
370982639	human
174754159	human
16145763	human
233933608	human
494271814	human
212129844	human
81083096	human
16810171	human
202242689	human
22599438	human
16910232	human
16075573	human
52029429	human
28279637	human
423804754	human
1155572084	human
15327996	human
125325790	human
15824288	human
42782322	human
303940211	human
5972752	human
52755452	human
17325823	human
76854624	human
156667887	human
754878569252265984	human
106228835	human
7350962	human
18005489	human
468499741	human
17884583	human
3871760723	human
110827653	human
2209742392	human
41370216	human
15522308	human
209725175	human
21701757	human
6797952	human
17235003	human
14925956	human
24352352	human
21523363	human
2174616960	human
119000092	human
14517538	human
15922214	human
2575205850	human
455102100	human
22451908	human
565593851	human
14526644	human
389762109	human
1881534805	human
45422815	human
2253968388	human
15676578	human
236143056	human
1396151678	human
2977573516	human
46609085	human
15850297	human
2922928743	human
44457722	human
42923085	human
1952084330	human
37018002	human
163633469	human
1283319206	human
2767227699	human
1584014898	human
20487403	human
2833303375	human
222185665	human
16037600	human
199723335	human
28123862	human
1425748765	human
76403984	human
1101626341	human
18588815	human
272633657	human
319916258	human
2833658343	human
36047098	human
273853888	human
43654274	human
350961525	human
24036264	human
45869342	human
35941034	human
14762108	human
54730258	human
69605342	human
17781955	human
216799530	human
191633906	human
838511418	human
134160119	human
29229561	human
17845781	human
17031374	human
33912889	human
208246140	human
313821005	human
14123689	human
111721601	human
4116008413	human
30714308	human
343041182	human
128506014	human
213798858	human
111829844	human
31139434	human
23773209	human
22109106	human
426116125	human
19209801	human
43407467	human
54301390	human
318502332	human
14499468	human
304112893	human
3335040713	human
431969214	human
18880069	human
18224555	human
958372028	human
30224284	human
59502660	human
911780719	human
224810490	human
1643500784	human
588889517	human
94272056	human
24745957	human
56627441	human
2333577397	human
100683883	human
78986763	human
965091	human
2476048160	human
71622548	human
543941240	human
16987359	human
60843563	human
15369355	human
360714671	human
83788240	human
14836655	human
46241234	human
16249259	human
106463784	human
1029994225	human
137511672	human
19960900	human
738080573365702657	human
18013014	human
21146733	human
19050000	human
10162772	human
599001082	human
444908341	human
416418985	human
261900273	human
356929299	human
14701062	human
1498656096	human
19789372	human
317893401	human
23330998	human
14286806	human
176909855	human
219540733	human
70359496	human
534881613	human
242179803	human
262717598	human
30182005	human
14770470	human
1491965726	human
44771048	human
23588075	human
3262917734	human
1528307430	human
3148787797	human
66754444	human
43313304	human
570576883	human
19428464	human
2843685004	human
14375047	human
11738772	human
126051146	human
294707685	human
195681218	human
172485263	human
15397002	human
174110843	human
929823128259387392	human
20015311	human
17051264	human
15099007	human
23676149	human
340644602	human
242426145	human
28215139	human
20578408	human
550373091	human
69406354	human
2768807890	human
36978467	human
27822149	human
90589357	human
125862659	human
18517380	human
2384118506	human
710300755	human
2789056809	human
15432119	human
84816752	human
84393244	human
16986563	human
23403321	human
56699180	human
22496967	human
50916567	human
59917627	human
7436592	human
97555792	human
2924642426	human
26406958	human
36704352	human
27841030	human
18193849	human
544275098	human
31098240	human
505632711	human
25161054	human
130967186	human
31669847	human
1200019921	human
158502985	human
713273353	human
44356651	human
97710470	human
812135885328236551	human
20540348	human
556763518	human
226891781	human
27251924	human
56818774	human
2984872862	human
119023613	human
520547057	human
260548362	human
59526518	human
2339601	human
221859928	human
3141213592	human
246972341	human
16123423	human
592844349	human
176976565	human
1195567058	human
34175917	human
21829541	human
605165417	human
17893595	human
48534088	human
164649491	human
158426909	human
14354562	human
14676527	human
24436926	human
15641532	human
67683358	human
545098583	human
289394430	human
82689705	human
15610400	human
309315112	human
175174859	human
74753587	human
235159978	human
1089695454	human
14957147	human
16752675	human
27233671	human
304717600	human
29481992	human
11333922	human
38513145	human
19608199	human
41262945	human
102669423	human
13475802	human
1198481	human
407101742	human
18224612	human
50778320	human
23908154	human
1686543937	human
299751154	human
2981962858	human
53496184	human
390753374	human
558381779	human
994705358	human
233066753	human
196697157	human
46501363	human
361135478	human
45895089	human
20026504	human
134163734	human
89947367	human
28182253	human
28796038	human
381152398	human
977992638	human
36303802	human
589244564	human
46116415	human
518602986	human
2270215064	human
30875418	human
31779156	human
58265740	human
86683904	human
71361799	human
51240839	human
247142787	human
50718079	human
726960710	human
17773946	human
92443366	human
172482310	human
17161138	human
212005789	human
480196886	human
135886633	human
46960191	human
25545388	human
15498757	human
20341657	human
3586271	human
123179325	human
122193273	human
69121742	human
30471414	human
749963	human
282647169	human
498863526	human
44872052	human
59885434	human
141341863	human
177737258	human
257223459	human
541511214	human
587673904	human
32643650	human
58868322	human
121574840	human
14276135	human
603025587	human
66804351	human
21215254	human
329768150	human
27883652	human
15958732	human
16888571	human
14998938	human
52047494	human
28713373	human
20453211	human
757664948	human
1058246118	human
262325462	human
78899748	human
463446783	human
123692265	human
20686232	human
116565019	human
35279836	human
20926531	human
26572460	human
15999465	human
15370019	human
10717022	human
275572129	human
27877866	human
205376780	human
267719395	human
79569980	human
164493276	human
23450421	human
1884338521	human
217158910	human
78694788	human
4821831796	human
249003111	human
23335967	human
14221950	human
114773910	human
2801192631	human
14856951	human
1332272064	human
17635904	human
16185450	human
526630929	human
23696533	human
166678090	human
16527219	human
2545034534	human
258166437	human
202627333	human
614722543	human
377419742	human
20088350	human
394825507	human
63799454	human
97747246	human
1702535654	human
16195182	human
1107178933	human
329850172	human
46527860	human
196299243	human
130274805	human
198781614	human
38536646	human
19654634	human
159643888	human
18840710	human
2670759914	human
42944430	human
28601605	human
472540675	human
307150216	human
472587261	human
16490790	human
298031144	human
15781769	human
35281085	human
789959876	human
476390447	human
2287328803	human
257636542	human
575388640	human
717100525	human
7274772	human
72944832	human
22737226	human
14357283	human
987961472	human
817542625	human
22677427	human
22790104	human
34387610	human
57164144	human
27867682	human
15792153	human
20288618	human
631475517	human
24751910	human
17611773	human
242666205	human
14365873	human
314553133	human
3250521481	human
25516222	human
20926233	human
19445695	human
151183091	human
352547168	human
407440890	human
21525579	human
3459051	human
21621886	human
120221985	human
20945155	human
17047744	human
43458175	human
182161659	human
39000115	human
18633689	human
48424266	human
883274156	human
44707441	human
145845367	human
15971805	human
90399509	human
14803430	human
33777803	human
721127537674489856	human
573788425	human
123434827	human
2250948913	human
12284932	human
459427913	human
73439531	human
210876407	human
718869104556281856	human
27583042	human
118719917	human
46059944	human
80893289	human
14321981	human
305945091	human
211218767	human
261232011	human
256162494	human
28185163	human
24852012	human
114121962	human
233985354	human
1149480530	human
43996908	human
438799429	human
1400973342	human
70544000	human
24170193	human
1727785579	human
14885540	human
6487292	human
322029112	human
18820399	human
267967624	human
171287153	human
17768924	human
524733591	human
20278154	human
578650970	human
223509017	human
14079471	human
21169078	human
19430999	human
17262487	human
2224079705	human
102107018	human
179083873	human
96461789	human
159216777	human
109047474	human
32711332	human
360866586	human
920104904	human
919952370678812674	human
813402	human
183756527	human
242098934	human
165153530	human
243629377	human
49421426	human
74508260	human
543853470	human
112593696	human
128870883	human
14849240	human
20545040	human
431308861	human
235312723	human
131250818	human
223981354	human
35553764	human
1687283088	human
39619442	human
148217505	human
351260120	human
878212968923766784	human
8624752	human
18089641	human
34613951	human
82945525	human
14269446	human
30902514	human
38867536	human
110798856	human
89604232	human
1945724101	human
20509044	human
49670748	human
242759237	human
143430896	human
15682352	human
193794406	human
2853309155	human
5448502	human
14980820	human
15387664	human
1006232250	human
20100147	human
178372193	human
66672175	human
64380665	human
73650128	human
791788106	human
7824172	human
36937588	human
742735530287304704	human
12455302	human
34793170	human
22219541	human
4077671	human
11178672	human
47509268	human
121478572	human
20611469	human
610320045	human
25981578	human
26695904	human
50522278	human
20571531	human
91583544	human
4569690923	human
166024333	human
207662296	human
849578563	human
26876793	human
65497475	human
768632	human
83483361	human
84619620	human
11254852	human
436826287	human
29580450	human
715669667356880896	human
130781387	human
14934109	human
2207592050	human
16247719	human
16535125	human
15862680	human
23837831	human
43467353	human
275315776	human
1009493154	human
23431221	human
449290480	human
22903724	human
48485996	human
1640603341	human
160175660	human
295731821	human
25896607	human
1286161147	human
18461401	human
1636326834	human
11856032	human
14667411	human
225265639	human
17688714	human
407013776	human
4468081633	human
17197344	human
803061715	human
1486473206	human
16376937	human
1240034964	human
25557388	human
449366323	human
18036062	human
281236170	human
15530198	human
1238357485	human
22678797	human
140560637	human
914560130	human
14565991	human
26006398	human
1428034788	human
22346318	human
16539053	human
35680393	human
49950808	human
115393565	human
47348140	human
247476364	human
302083519	human
255527829	human
33573444	human
1075038894	human
5690002	human
20775769	human
22127526	human
140417519	human
951900990	human
45511031	human
588551732	human
29770862	human
35115058	human
17871030	human
322772286	human
18319313	human
11268812	human
458234232	human
626452321	human
15220768	human
278175882	human
22651121	human
183749334	human
155613846	human
30114946	human
116640323	human
191074329	human
1632710958	human
19786122	human
272762210	human
15771003	human
22652566	human
15451591	human
2968007206	human
52136185	human
27087640	human
27530178	human
262271317	human
41169223	human
38055292	human
183378744	human
612473	human
3431941156	human
14382779	human
416786529	human
544304020	human
51770633	human
21352349	human
229636313	human
34011331	human
77487918	human
119235720	human
458717914	human
1512366384	human
24921197	human
19553409	human
16809556	human
116764836	human
284111222	human
22151966	human
256353739	human
98464595	human
582386994	human
16456004	human
275828417	human
274606076	human
16825083	human
79173358	human
70194148	human
43581352	human
151106990	human
188803750	human
1711475467	human
327684727	human
321799506	human
60496760	human
771388593130483712	human
31583882	human
2286056016	human
89721585	human
49538700	human
2205567079	human
460655639	human
145240393	human
145741832	human
185270017	human
74991475	human
1900069152	human
19921215	human
767892066	human
65381936	human
2840527584	human
171657902	human
538374325	human
227545922	human
22080935	human
44473103	human
473665415	human
41408233	human
20168054	human
185506731	human
127907048	human
2437164474	human
166168978	human
21301933	human
19165963	human
169413838	human
81857654	human
14996609	human
13594462	human
19208535	human
21082047	human
518170154	human
70339630	human
185408277	human
44438256	human
2764864491	human
87313704	human
126134013	human
260814309	human
198381553	human
3403047461	human
14892330	human
192993369	human
21927348	human
20032587	human
47311830	human
47812430	human
14602051	human
30980844	human
349777789	human
17668340	human
20083388	human
20336988	human
274925909	human
216889727	human
658353	human
61306578	human
1141039176	human
25531164	human
60718655	human
14305753	human
17509945	human
2768501	human
53832621	human
43081691	human
242883110	human
49729058	human
27013292	human
318535212	human
516735853	human
207560742	human
387027891	human
15669888	human
574684578	human
20716349	human
529250880	human
270315611	human
20711495	human
32690471	human
32494537	human
250263881	human
22632037	human
54246440	human
27592116	human
14244162	human
31394354	human
299952256	human
15352439	human
1131217278	human
18009781	human
199443025	human
286654612	human
2303322370	human
178832906	human
19983463	human
22552228	human
754714	human
39407743	human
3840981	human
56132007	human
102558152	human
1887528152	human
37292495	human
247411057	human
41386278	human
14399917	human
6218752	human
77845268	human
331703548	human
55475057	human
49573859	human
17453548	human
52601279	human
25935803	human
512352048	human
16048357	human
27716044	human
1530459984	human
89788739	human
32494510	human
1198954656	human
209220102	human
76792854	human
352211941	human
15080288	human
2283960169	human
243318995	human
3982004534	human
15829574	human
17355423	human
129727090	human
22156672	human
23153664	human
119834114	human
3250029818	human
15253239	human
312506921	human
2613600829	human
21704138	human
1917826916	human
16804088	human
20572921	human
16753660	human
88806753	human
738020712	human
2425882104	human
14861641	human
1615516466	human
702208040	human
1202033305	human
19084210	human
17706519	human
19991186	human
19146778	human
901213862132932608	human
307434638	human
20195338	human
144552023	human
15935242	human
138443298	human
6235392	human
215394871	human
27439771	human
182695384	human
1377060878	human
23781227	human
24740039	human
16303106	human
1069811420	human
1092221005	human
282195067	human
82529146	human
131609541	human
149155812	human
36602488	human
21072250	human
34662162	human
353031969	human
17156000	human
155694788	human
201923339	human
385587235	human
262471147	human
442026896	human
19259102	human
15973881	human
420468181	human
250581747	human
20493166	human
819127464	human
20108080	human
9229732	human
135572710	human
1470250544	human
16908369	human
108309868	human
37825732	human
28902856	human
15329621	human
77032777	human
500000477	human
342213755	human
486864604	human
14642495	human
15887449	human
60919240	human
242595221	human
16564008	human
94139317	human
15828408	human
60379292	human
25190489	human
14815608	human
68498034	human
64757296	human
333884213	human
284067858	human
2960221	human
210232192	human
258900199	human
43078558	human
93121635	human
16228326	human
16639736	human
3239115411	human
1309143127	human
2772798101	human
580385556	human
69777601	human
165326839	human
7661842	human
79366215	human
22990674	human
14876017	human
21471357	human
34737729	human
101296422	human
4897803268	human
1471542956	human
93719349	human
15645093	human
11265832	human
18909919	human
35636049	human
789303014192402432	human
11700672	human
839596085660291072	human
222177693	human
326947824	human
27689907	human
142720807	human
3121865392	human
172851165	human
204995942	human
38913318	human
272548778	human
1849164720	human
17349381	human
266251183	human
351667869	human
57331275	human
1949906586	human
221236430	human
43822174	human
84100525	human
3249041383	human
43629631	human
75563288	human
338076065	human
88136400	human
25732408	human
554108359	human
288483638	human
143915733	human
16402111	human
16572109	human
33166794	human
293942732	human
19387798	human
1496971	human
17537467	human
14234858	human
22133515	human
103215322	human
36376606	human
1521208898	human
246108164	human
65127962	human
245441097	human
15664858	human
14140617	human
20531221	human
473198596	human
26598302	human
95922614	human
91491046	human
17177145	human
198597799	human
1048784496	human
266212209	human
360811389	human
19409213	human
246302252	human
248113252	human
24431892	human
57359277	human
315779591	human
739602678	human
121224595	human
140187322	human
11251362	human
817133173	human
191915993	human
855720408	human
41747410	human
8557	human
21956433	human
602386334	human
33545545	human
20282776	human
15535860	human
204459963	human
90278796	human
1266209922	human
534840893	human
22565296	human
24432463	human
38708675	human
22803494	human
65141130	human
239529147	human
14941706	human
171722417	human
31353042	human
17918338	human
219084863	human
14463848	human
76652862	human
37979530	human
176468814	human
18213483	human
14934774	human
9715012	human
14096558	human
63073834	human
38724491	human
123641728	human
117858323	human
16966104	human
800447359050137601	human
47490022	human
376795126	human
340613443	human
19844311	human
133832049	human
41584448	human
361504553	human
18672140	human
436925910	human
